cycle_countBattery_health,SOH
828.6693911,93.91066432
828.6693911,93.80630656
828.6693911,93.7019488
828.6693911,93.59759103
828.6693911,93.49323327
828.6693911,93.38887551
828.6693911,93.28451774
828.6693911,93.18015998
828.6693911,93.07580222
828.6693911,92.97144446
828.6693911,92.86708669
828.6693911,92.76272893
828.6693911,92.65837117
828.6693911,92.5540134
828.6693911,92.44965564
828.6693911,92.34529788
828.6693911,92.24094012
828.6693911,92.13658235
828.6693911,92.03222459
832.8358979,94.95424195
832.8358979,94.11937985
832.8358979,94.01502208
832.8358979,93.91066432
832.8358979,93.80630656
832.8358979,93.7019488
832.8358979,93.59759103
832.8358979,93.49323327
832.8358979,93.38887551
832.8358979,93.28451774
832.8358979,93.18015998
832.8358979,93.07580222
832.8358979,92.97144446
832.8358979,92.86708669
832.8358979,92.76272893
832.8358979,92.65837117
832.8358979,92.5540134
832.8358979,92.44965564
832.8358979,92.34529788
832.8358979,92.24094012
832.8358979,92.13658235
832.8358979,92.03222459
832.8358979,91.92786683
837.0024047,94.95424195
837.0024047,94.22373761
837.0024047,94.11937985
837.0024047,94.01502208
837.0024047,93.91066432
837.0024047,93.80630656
837.0024047,93.7019488
837.0024047,93.59759103
837.0024047,93.49323327
837.0024047,93.38887551
837.0024047,93.28451774
837.0024047,93.18015998
837.0024047,93.07580222
837.0024047,92.97144446
837.0024047,92.86708669
837.0024047,92.76272893
837.0024047,92.65837117
837.0024047,92.5540134
837.0024047,92.44965564
837.0024047,92.34529788
837.0024047,92.24094012
837.0024047,92.13658235
837.0024047,92.03222459
837.0024047,91.92786683
841.1689115,94.95424195
841.1689115,94.32809537
841.1689115,94.22373761
841.1689115,94.11937985
841.1689115,94.01502208
841.1689115,93.91066432
841.1689115,93.80630656
841.1689115,93.7019488
841.1689115,93.59759103
841.1689115,93.49323327
841.1689115,93.38887551
841.1689115,93.28451774
841.1689115,93.18015998
841.1689115,93.07580222
841.1689115,92.97144446
841.1689115,92.86708669
841.1689115,92.76272893
841.1689115,92.65837117
841.1689115,92.5540134
841.1689115,92.44965564
841.1689115,92.34529788
841.1689115,92.24094012
841.1689115,92.13658235
841.1689115,92.03222459
841.1689115,91.92786683
845.3354183,94.95424195
845.3354183,94.5368109
845.3354183,94.43245314
845.3354183,94.32809537
845.3354183,94.22373761
845.3354183,94.11937985
845.3354183,94.01502208
845.3354183,93.91066432
845.3354183,93.80630656
845.3354183,93.7019488
845.3354183,93.59759103
845.3354183,93.49323327
845.3354183,93.38887551
845.3354183,93.28451774
845.3354183,93.18015998
845.3354183,93.07580222
845.3354183,92.97144446
845.3354183,92.86708669
845.3354183,92.76272893
845.3354183,92.65837117
845.3354183,92.5540134
845.3354183,92.44965564
845.3354183,92.34529788
845.3354183,92.24094012
845.3354183,92.13658235
845.3354183,92.03222459
849.5019251,94.95424195
849.5019251,94.5368109
849.5019251,94.43245314
849.5019251,94.32809537
849.5019251,94.22373761
849.5019251,94.11937985
849.5019251,94.01502208
849.5019251,93.91066432
849.5019251,93.80630656
849.5019251,93.7019488
849.5019251,93.59759103
849.5019251,93.49323327
849.5019251,93.38887551
849.5019251,93.28451774
849.5019251,93.18015998
849.5019251,93.07580222
849.5019251,92.97144446
849.5019251,92.86708669
849.5019251,92.76272893
849.5019251,92.65837117
849.5019251,92.5540134
849.5019251,92.44965564
849.5019251,92.34529788
849.5019251,92.24094012
849.5019251,92.13658235
849.5019251,92.03222459
853.6684319,94.95424195
853.6684319,94.43245314
853.6684319,94.32809537
853.6684319,94.22373761
853.6684319,94.11937985
853.6684319,94.01502208
853.6684319,93.91066432
853.6684319,93.80630656
853.6684319,93.7019488
853.6684319,93.59759103
853.6684319,93.49323327
853.6684319,93.38887551
853.6684319,93.28451774
853.6684319,93.18015998
853.6684319,93.07580222
853.6684319,92.97144446
853.6684319,92.86708669
853.6684319,92.76272893
853.6684319,92.65837117
853.6684319,92.5540134
853.6684319,92.44965564
853.6684319,92.34529788
853.6684319,92.24094012
853.6684319,92.13658235
857.8349387,94.95424195
857.8349387,94.32809537
857.8349387,94.22373761
857.8349387,94.11937985
857.8349387,94.01502208
857.8349387,93.91066432
857.8349387,93.80630656
857.8349387,93.7019488
857.8349387,93.59759103
857.8349387,93.49323327
857.8349387,93.38887551
857.8349387,93.28451774
857.8349387,93.18015998
857.8349387,93.07580222
857.8349387,92.97144446
857.8349387,92.86708669
857.8349387,92.76272893
857.8349387,92.65837117
857.8349387,92.5540134
857.8349387,92.44965564
857.8349387,92.34529788
857.8349387,92.24094012
857.8349387,92.13658235
862.0014454,94.95424195
862.0014454,94.22373761
862.0014454,94.11937985
862.0014454,94.01502208
862.0014454,93.91066432
862.0014454,93.80630656
862.0014454,93.7019488
862.0014454,93.59759103
862.0014454,93.49323327
862.0014454,93.38887551
862.0014454,93.28451774
862.0014454,93.18015998
862.0014454,93.07580222
862.0014454,92.97144446
862.0014454,92.86708669
862.0014454,92.76272893
862.0014454,92.65837117
862.0014454,92.5540134
862.0014454,92.44965564
862.0014454,92.34529788
862.0014454,92.24094012
862.0014454,92.13658235
862.0014454,92.03222459
866.1679522,94.95424195
866.1679522,94.22373761
866.1679522,94.11937985
866.1679522,94.01502208
866.1679522,93.91066432
866.1679522,93.80630656
866.1679522,93.7019488
866.1679522,93.59759103
866.1679522,93.49323327
866.1679522,93.38887551
866.1679522,93.28451774
866.1679522,93.18015998
866.1679522,93.07580222
866.1679522,92.97144446
866.1679522,92.86708669
866.1679522,92.76272893
866.1679522,92.65837117
866.1679522,92.5540134
866.1679522,92.44965564
866.1679522,92.34529788
866.1679522,92.24094012
866.1679522,92.13658235
866.1679522,92.03222459
870.334459,94.95424195
870.334459,94.32809537
870.334459,94.22373761
870.334459,94.11937985
870.334459,94.01502208
870.334459,93.91066432
870.334459,93.80630656
870.334459,93.7019488
870.334459,93.59759103
870.334459,93.49323327
870.334459,93.38887551
870.334459,93.28451774
870.334459,93.18015998
870.334459,93.07580222
870.334459,92.97144446
870.334459,92.86708669
870.334459,92.76272893
870.334459,92.65837117
870.334459,92.5540134
870.334459,92.44965564
870.334459,92.34529788
870.334459,92.24094012
870.334459,92.13658235
870.334459,92.03222459
874.5009658,94.95424195
874.5009658,94.43245314
874.5009658,94.32809537
874.5009658,94.22373761
874.5009658,94.11937985
874.5009658,94.01502208
874.5009658,93.91066432
874.5009658,93.80630656
874.5009658,93.7019488
874.5009658,93.59759103
874.5009658,93.49323327
874.5009658,93.38887551
874.5009658,93.28451774
874.5009658,93.18015998
874.5009658,93.07580222
874.5009658,92.97144446
874.5009658,92.86708669
874.5009658,92.76272893
874.5009658,92.65837117
874.5009658,92.5540134
874.5009658,92.44965564
874.5009658,92.34529788
874.5009658,92.24094012
874.5009658,92.13658235
878.6674726,94.95424195
878.6674726,94.43245314
878.6674726,94.32809537
878.6674726,94.22373761
878.6674726,94.11937985
878.6674726,94.01502208
878.6674726,93.91066432
878.6674726,93.80630656
878.6674726,93.7019488
878.6674726,93.59759103
878.6674726,93.49323327
878.6674726,93.38887551
878.6674726,93.28451774
878.6674726,93.18015998
878.6674726,93.07580222
878.6674726,92.97144446
878.6674726,92.86708669
878.6674726,92.76272893
878.6674726,92.65837117
878.6674726,92.5540134
878.6674726,92.44965564
878.6674726,92.34529788
878.6674726,92.24094012
882.8339794,94.95424195
882.8339794,94.32809537
882.8339794,94.22373761
882.8339794,94.11937985
882.8339794,94.01502208
882.8339794,93.91066432
882.8339794,93.80630656
882.8339794,93.7019488
882.8339794,93.59759103
882.8339794,93.49323327
882.8339794,93.38887551
882.8339794,93.28451774
882.8339794,93.18015998
882.8339794,93.07580222
882.8339794,92.97144446
882.8339794,92.86708669
882.8339794,92.76272893
882.8339794,92.65837117
882.8339794,92.5540134
882.8339794,92.44965564
882.8339794,92.34529788
882.8339794,92.24094012
887.0004862,94.95424195
887.0004862,94.22373761
887.0004862,94.11937985
887.0004862,94.01502208
887.0004862,93.91066432
887.0004862,93.80630656
887.0004862,93.7019488
887.0004862,93.59759103
887.0004862,93.49323327
887.0004862,93.38887551
887.0004862,93.28451774
887.0004862,93.18015998
887.0004862,93.07580222
887.0004862,92.97144446
887.0004862,92.86708669
887.0004862,92.76272893
887.0004862,92.65837117
887.0004862,92.5540134
887.0004862,92.44965564
887.0004862,92.34529788
887.0004862,92.24094012
891.166993,94.95424195
891.166993,94.32809537
891.166993,94.22373761
891.166993,94.11937985
891.166993,94.01502208
891.166993,93.91066432
891.166993,93.80630656
891.166993,93.7019488
891.166993,93.59759103
891.166993,93.49323327
891.166993,93.38887551
891.166993,93.28451774
891.166993,93.18015998
891.166993,93.07580222
891.166993,92.97144446
891.166993,92.86708669
891.166993,92.76272893
891.166993,92.65837117
891.166993,92.5540134
891.166993,92.44965564
891.166993,92.34529788
891.166993,92.24094012
891.166993,92.13658235
895.3334998,94.95424195
895.3334998,94.22373761
895.3334998,94.11937985
895.3334998,94.01502208
895.3334998,93.91066432
895.3334998,93.80630656
895.3334998,93.7019488
895.3334998,93.59759103
895.3334998,93.49323327
895.3334998,93.38887551
895.3334998,93.28451774
895.3334998,93.18015998
895.3334998,93.07580222
895.3334998,92.97144446
895.3334998,92.86708669
895.3334998,92.76272893
895.3334998,92.65837117
895.3334998,92.5540134
895.3334998,92.44965564
895.3334998,92.34529788
895.3334998,92.24094012
895.3334998,92.13658235
895.3334998,92.03222459
899.5000066,94.95424195
899.5000066,94.22373761
899.5000066,94.11937985
899.5000066,94.01502208
899.5000066,93.91066432
899.5000066,93.80630656
899.5000066,93.7019488
899.5000066,93.59759103
899.5000066,93.49323327
899.5000066,93.38887551
899.5000066,93.28451774
899.5000066,93.18015998
899.5000066,93.07580222
899.5000066,92.97144446
899.5000066,92.86708669
899.5000066,92.76272893
899.5000066,92.65837117
899.5000066,92.5540134
899.5000066,92.44965564
899.5000066,92.34529788
899.5000066,92.24094012
899.5000066,92.13658235
903.6665134,94.95424195
903.6665134,94.22373761
903.6665134,94.11937985
903.6665134,94.01502208
903.6665134,93.91066432
903.6665134,93.80630656
903.6665134,93.7019488
903.6665134,93.59759103
903.6665134,93.49323327
903.6665134,93.38887551
903.6665134,93.28451774
903.6665134,93.18015998
903.6665134,93.07580222
903.6665134,92.97144446
903.6665134,92.86708669
903.6665134,92.76272893
903.6665134,92.65837117
903.6665134,92.5540134
903.6665134,92.44965564
903.6665134,92.34529788
903.6665134,92.24094012
903.6665134,92.13658235
907.8330202,94.95424195
907.8330202,94.22373761
907.8330202,94.11937985
907.8330202,94.01502208
907.8330202,93.91066432
907.8330202,93.80630656
907.8330202,93.7019488
907.8330202,93.59759103
907.8330202,93.49323327
907.8330202,93.38887551
907.8330202,93.28451774
907.8330202,93.18015998
907.8330202,93.07580222
907.8330202,92.97144446
907.8330202,92.86708669
907.8330202,92.76272893
907.8330202,92.65837117
907.8330202,92.5540134
907.8330202,92.44965564
907.8330202,92.34529788
907.8330202,92.24094012
911.999527,94.95424195
911.999527,94.22373761
911.999527,94.11937985
911.999527,94.01502208
911.999527,93.91066432
911.999527,93.80630656
911.999527,93.7019488
911.999527,93.59759103
911.999527,93.49323327
911.999527,93.38887551
911.999527,93.28451774
911.999527,93.18015998
911.999527,93.07580222
911.999527,92.97144446
911.999527,92.86708669
911.999527,92.76272893
911.999527,92.65837117
911.999527,92.5540134
911.999527,92.44965564
911.999527,92.34529788
911.999527,92.24094012
916.1660338,94.95424195
916.1660338,94.22373761
916.1660338,94.11937985
916.1660338,94.01502208
916.1660338,93.91066432
916.1660338,93.80630656
916.1660338,93.7019488
916.1660338,93.59759103
916.1660338,93.49323327
916.1660338,93.38887551
916.1660338,93.28451774
916.1660338,93.18015998
916.1660338,93.07580222
916.1660338,92.97144446
916.1660338,92.86708669
916.1660338,92.76272893
916.1660338,92.65837117
916.1660338,92.5540134
916.1660338,92.44965564
916.1660338,92.34529788
916.1660338,92.24094012
916.1660338,92.13658235
920.3325406,94.95424195
920.3325406,94.11937985
920.3325406,94.01502208
920.3325406,93.91066432
920.3325406,93.80630656
920.3325406,93.7019488
920.3325406,93.59759103
920.3325406,93.49323327
920.3325406,93.38887551
920.3325406,93.28451774
920.3325406,93.18015998
920.3325406,93.07580222
920.3325406,92.97144446
920.3325406,92.86708669
920.3325406,92.76272893
920.3325406,92.65837117
920.3325406,92.5540134
920.3325406,92.44965564
920.3325406,92.34529788
920.3325406,92.24094012
920.3325406,92.13658235
920.3325406,92.03222459
924.4990474,94.01502208
924.4990474,93.91066432
924.4990474,93.80630656
924.4990474,93.7019488
924.4990474,93.59759103
924.4990474,93.49323327
924.4990474,93.38887551
924.4990474,93.28451774
924.4990474,93.18015998
924.4990474,93.07580222
924.4990474,92.97144446
924.4990474,92.86708669
924.4990474,92.76272893
924.4990474,92.65837117
924.4990474,92.5540134
924.4990474,92.44965564
924.4990474,92.34529788
924.4990474,92.24094012
924.4990474,92.13658235
924.4990474,92.03222459
924.4990474,91.92786683
928.6655542,93.91066432
928.6655542,93.80630656
928.6655542,93.7019488
928.6655542,93.59759103
928.6655542,93.49323327
928.6655542,93.38887551
928.6655542,93.28451774
928.6655542,93.18015998
928.6655542,93.07580222
928.6655542,92.97144446
928.6655542,92.86708669
928.6655542,92.76272893
928.6655542,92.65837117
928.6655542,92.5540134
928.6655542,92.44965564
928.6655542,92.34529788
928.6655542,92.24094012
928.6655542,92.13658235
928.6655542,92.03222459
928.6655542,91.92786683
928.6655542,91.82350906
932.832061,93.91066432
932.832061,93.80630656
932.832061,93.7019488
932.832061,93.59759103
932.832061,93.49323327
932.832061,93.38887551
932.832061,93.28451774
932.832061,93.18015998
932.832061,93.07580222
932.832061,92.97144446
932.832061,92.86708669
932.832061,92.76272893
932.832061,92.65837117
932.832061,92.5540134
932.832061,92.44965564
932.832061,92.34529788
932.832061,92.24094012
932.832061,92.13658235
932.832061,92.03222459
932.832061,91.92786683
932.832061,91.82350906
932.832061,91.7191513
932.832061,91.61479354
936.9985678,93.80630656
936.9985678,93.7019488
936.9985678,93.59759103
936.9985678,93.49323327
936.9985678,93.38887551
936.9985678,93.28451774
936.9985678,93.18015998
936.9985678,93.07580222
936.9985678,92.97144446
936.9985678,92.86708669
936.9985678,92.76272893
936.9985678,92.65837117
936.9985678,92.5540134
936.9985678,92.44965564
936.9985678,92.34529788
936.9985678,92.24094012
936.9985678,92.13658235
936.9985678,92.03222459
936.9985678,91.92786683
936.9985678,91.82350906
936.9985678,91.7191513
936.9985678,91.61479354
941.1650746,93.80630656
941.1650746,93.7019488
941.1650746,93.59759103
941.1650746,93.49323327
941.1650746,93.38887551
941.1650746,93.28451774
941.1650746,93.18015998
941.1650746,93.07580222
941.1650746,92.97144446
941.1650746,92.86708669
941.1650746,92.76272893
941.1650746,92.65837117
941.1650746,92.5540134
941.1650746,92.44965564
941.1650746,92.34529788
941.1650746,92.24094012
941.1650746,92.13658235
941.1650746,92.03222459
941.1650746,91.92786683
941.1650746,91.82350906
941.1650746,91.7191513
941.1650746,91.61479354
941.1650746,91.51043578
945.3315814,93.7019488
945.3315814,93.59759103
945.3315814,93.49323327
945.3315814,93.38887551
945.3315814,93.28451774
945.3315814,93.18015998
945.3315814,93.07580222
945.3315814,92.97144446
945.3315814,92.86708669
945.3315814,92.76272893
945.3315814,92.65837117
945.3315814,92.5540134
945.3315814,92.44965564
945.3315814,92.34529788
945.3315814,92.24094012
945.3315814,92.13658235
945.3315814,92.03222459
945.3315814,91.92786683
945.3315814,91.82350906
945.3315814,91.7191513
945.3315814,91.61479354
945.3315814,91.51043578
945.3315814,91.40607801
949.4980881,93.59759103
949.4980881,93.49323327
949.4980881,93.38887551
949.4980881,93.28451774
949.4980881,93.18015998
949.4980881,93.07580222
949.4980881,92.97144446
949.4980881,92.86708669
949.4980881,92.76272893
949.4980881,92.65837117
949.4980881,92.5540134
949.4980881,92.44965564
949.4980881,92.34529788
949.4980881,92.24094012
949.4980881,92.13658235
949.4980881,92.03222459
949.4980881,91.92786683
949.4980881,91.82350906
949.4980881,91.7191513
949.4980881,91.61479354
949.4980881,91.51043578
949.4980881,91.40607801
953.6645949,93.7019488
953.6645949,93.59759103
953.6645949,93.49323327
953.6645949,93.38887551
953.6645949,93.28451774
953.6645949,93.18015998
953.6645949,93.07580222
953.6645949,92.97144446
953.6645949,92.86708669
953.6645949,92.76272893
953.6645949,92.65837117
953.6645949,92.5540134
953.6645949,92.44965564
953.6645949,92.34529788
953.6645949,92.24094012
953.6645949,92.13658235
953.6645949,92.03222459
953.6645949,91.92786683
953.6645949,91.82350906
953.6645949,91.7191513
953.6645949,91.61479354
953.6645949,91.51043578
953.6645949,91.40607801
957.8311017,93.7019488
957.8311017,93.59759103
957.8311017,93.49323327
957.8311017,93.38887551
957.8311017,93.28451774
957.8311017,93.18015998
957.8311017,93.07580222
957.8311017,92.97144446
957.8311017,92.86708669
957.8311017,92.76272893
957.8311017,92.65837117
957.8311017,92.5540134
957.8311017,92.44965564
957.8311017,92.34529788
957.8311017,92.24094012
957.8311017,92.13658235
957.8311017,92.03222459
957.8311017,91.92786683
957.8311017,91.82350906
957.8311017,91.7191513
957.8311017,91.61479354
957.8311017,91.51043578
961.9976085,93.59759103
961.9976085,93.49323327
961.9976085,93.38887551
961.9976085,93.28451774
961.9976085,93.18015998
961.9976085,93.07580222
961.9976085,92.97144446
961.9976085,92.86708669
961.9976085,92.76272893
961.9976085,92.65837117
961.9976085,92.5540134
961.9976085,92.44965564
961.9976085,92.34529788
961.9976085,92.24094012
961.9976085,92.13658235
961.9976085,92.03222459
961.9976085,91.92786683
961.9976085,91.82350906
961.9976085,91.7191513
961.9976085,91.61479354
966.1641153,93.59759103
966.1641153,93.49323327
966.1641153,93.38887551
966.1641153,93.28451774
966.1641153,93.18015998
966.1641153,93.07580222
966.1641153,92.97144446
966.1641153,92.86708669
966.1641153,92.76272893
966.1641153,92.65837117
966.1641153,92.5540134
966.1641153,92.44965564
966.1641153,92.34529788
966.1641153,92.24094012
966.1641153,92.13658235
966.1641153,92.03222459
966.1641153,91.92786683
966.1641153,91.82350906
966.1641153,91.7191513
966.1641153,91.61479354
970.3306221,93.59759103
970.3306221,93.49323327
970.3306221,93.38887551
970.3306221,93.28451774
970.3306221,93.18015998
970.3306221,93.07580222
970.3306221,92.97144446
970.3306221,92.86708669
970.3306221,92.76272893
970.3306221,92.65837117
970.3306221,92.5540134
970.3306221,92.44965564
970.3306221,92.34529788
970.3306221,92.24094012
970.3306221,92.13658235
970.3306221,92.03222459
970.3306221,91.92786683
970.3306221,91.82350906
970.3306221,91.7191513
974.4971289,93.59759103
974.4971289,93.49323327
974.4971289,93.38887551
974.4971289,93.28451774
974.4971289,93.18015998
974.4971289,93.07580222
974.4971289,92.97144446
974.4971289,92.86708669
974.4971289,92.76272893
974.4971289,92.65837117
974.4971289,92.5540134
974.4971289,92.44965564
974.4971289,92.34529788
974.4971289,92.24094012
974.4971289,92.13658235
974.4971289,92.03222459
974.4971289,91.92786683
974.4971289,91.82350906
974.4971289,91.7191513
974.4971289,91.61479354
978.6636357,93.49323327
978.6636357,93.38887551
978.6636357,93.28451774
978.6636357,93.18015998
978.6636357,93.07580222
978.6636357,92.97144446
978.6636357,92.86708669
978.6636357,92.76272893
978.6636357,92.65837117
978.6636357,92.5540134
978.6636357,92.44965564
978.6636357,92.34529788
978.6636357,92.24094012
978.6636357,92.13658235
978.6636357,92.03222459
978.6636357,91.92786683
978.6636357,91.82350906
978.6636357,91.7191513
978.6636357,91.61479354
978.6636357,91.51043578
982.8301425,93.49323327
982.8301425,93.38887551
982.8301425,93.28451774
982.8301425,93.18015998
982.8301425,93.07580222
982.8301425,92.97144446
982.8301425,92.86708669
982.8301425,92.76272893
982.8301425,92.65837117
982.8301425,92.5540134
982.8301425,92.44965564
982.8301425,92.34529788
982.8301425,92.24094012
982.8301425,92.13658235
982.8301425,92.03222459
982.8301425,91.92786683
982.8301425,91.82350906
982.8301425,91.7191513
982.8301425,91.61479354
986.9966493,93.59759103
986.9966493,93.49323327
986.9966493,93.38887551
986.9966493,93.28451774
986.9966493,93.18015998
986.9966493,93.07580222
986.9966493,92.97144446
986.9966493,92.86708669
986.9966493,92.76272893
986.9966493,92.65837117
986.9966493,92.5540134
986.9966493,92.44965564
986.9966493,92.34529788
986.9966493,92.24094012
986.9966493,92.13658235
986.9966493,92.03222459
986.9966493,91.92786683
986.9966493,91.82350906
986.9966493,91.7191513
986.9966493,91.61479354
991.1631561,93.59759103
991.1631561,93.49323327
991.1631561,93.38887551
991.1631561,93.28451774
991.1631561,93.18015998
991.1631561,93.07580222
991.1631561,92.97144446
991.1631561,92.86708669
991.1631561,92.76272893
991.1631561,92.65837117
991.1631561,92.5540134
991.1631561,92.44965564
991.1631561,92.34529788
991.1631561,92.24094012
991.1631561,92.13658235
991.1631561,92.03222459
991.1631561,91.92786683
991.1631561,91.82350906
991.1631561,91.7191513
991.1631561,91.61479354
995.3296629,93.49323327
995.3296629,93.38887551
995.3296629,93.28451774
995.3296629,93.18015998
995.3296629,93.07580222
995.3296629,92.97144446
995.3296629,92.86708669
995.3296629,92.76272893
995.3296629,92.65837117
995.3296629,92.5540134
995.3296629,92.44965564
995.3296629,92.34529788
995.3296629,92.24094012
995.3296629,92.13658235
995.3296629,92.03222459
995.3296629,91.92786683
995.3296629,91.82350906
995.3296629,91.7191513
995.3296629,91.61479354
999.4961697,93.49323327
999.4961697,93.38887551
999.4961697,93.28451774
999.4961697,93.18015998
999.4961697,93.07580222
999.4961697,92.97144446
999.4961697,92.86708669
999.4961697,92.76272893
999.4961697,92.65837117
999.4961697,92.5540134
999.4961697,92.44965564
999.4961697,92.34529788
999.4961697,92.24094012
999.4961697,92.13658235
999.4961697,92.03222459
999.4961697,91.92786683
999.4961697,91.82350906
999.4961697,91.7191513
999.4961697,91.61479354
999.4961697,91.51043578
1003.662676,93.38887551
1003.662676,93.28451774
1003.662676,93.18015998
1003.662676,93.07580222
1003.662676,92.97144446
1003.662676,92.86708669
1003.662676,92.76272893
1003.662676,92.65837117
1003.662676,92.5540134
1003.662676,92.44965564
1003.662676,92.34529788
1003.662676,92.24094012
1003.662676,92.13658235
1003.662676,92.03222459
1003.662676,91.92786683
1003.662676,91.82350906
1003.662676,91.7191513
1003.662676,91.61479354
1003.662676,91.51043578
1007.829183,93.49323327
1007.829183,93.38887551
1007.829183,93.28451774
1007.829183,93.18015998
1007.829183,93.07580222
1007.829183,92.97144446
1007.829183,92.86708669
1007.829183,92.76272893
1007.829183,92.65837117
1007.829183,92.5540134
1007.829183,92.44965564
1007.829183,92.34529788
1007.829183,92.24094012
1007.829183,92.13658235
1007.829183,92.03222459
1007.829183,91.92786683
1007.829183,91.82350906
1007.829183,91.7191513
1007.829183,91.61479354
1007.829183,91.51043578
1011.99569,93.38887551
1011.99569,93.28451774
1011.99569,93.18015998
1011.99569,93.07580222
1011.99569,92.97144446
1011.99569,92.86708669
1011.99569,92.76272893
1011.99569,92.65837117
1011.99569,92.5540134
1011.99569,92.44965564
1011.99569,92.34529788
1011.99569,92.24094012
1011.99569,92.13658235
1011.99569,92.03222459
1011.99569,91.92786683
1011.99569,91.82350906
1011.99569,91.7191513
1011.99569,91.61479354
1011.99569,91.51043578
1011.99569,91.40607801
1016.162197,93.38887551
1016.162197,93.28451774
1016.162197,93.18015998
1016.162197,93.07580222
1016.162197,92.97144446
1016.162197,92.86708669
1016.162197,92.76272893
1016.162197,92.65837117
1016.162197,92.5540134
1016.162197,92.44965564
1016.162197,92.34529788
1016.162197,92.24094012
1016.162197,92.13658235
1016.162197,92.03222459
1016.162197,91.92786683
1016.162197,91.82350906
1016.162197,91.7191513
1016.162197,91.61479354
1016.162197,91.51043578
1016.162197,91.40607801
1020.328704,93.38887551
1020.328704,93.28451774
1020.328704,93.18015998
1020.328704,93.07580222
1020.328704,92.97144446
1020.328704,92.86708669
1020.328704,92.76272893
1020.328704,92.65837117
1020.328704,92.5540134
1020.328704,92.44965564
1020.328704,92.34529788
1020.328704,92.24094012
1020.328704,92.13658235
1020.328704,92.03222459
1020.328704,91.92786683
1020.328704,91.82350906
1020.328704,91.7191513
1020.328704,91.61479354
1020.328704,91.51043578
1020.328704,91.40607801
1024.49521,93.38887551
1024.49521,93.28451774
1024.49521,93.18015998
1024.49521,93.07580222
1024.49521,92.97144446
1024.49521,92.86708669
1024.49521,92.76272893
1024.49521,92.65837117
1024.49521,92.5540134
1024.49521,92.44965564
1024.49521,92.34529788
1024.49521,92.24094012
1024.49521,92.13658235
1024.49521,92.03222459
1024.49521,91.92786683
1024.49521,91.82350906
1024.49521,91.7191513
1024.49521,91.61479354
1024.49521,91.51043578
1028.661717,93.38887551
1028.661717,93.28451774
1028.661717,93.18015998
1028.661717,93.07580222
1028.661717,92.97144446
1028.661717,92.86708669
1028.661717,92.76272893
1028.661717,92.65837117
1028.661717,92.5540134
1028.661717,92.44965564
1028.661717,92.34529788
1028.661717,92.24094012
1028.661717,92.13658235
1028.661717,92.03222459
1028.661717,91.92786683
1028.661717,91.82350906
1028.661717,91.7191513
1028.661717,91.61479354
1028.661717,91.51043578
1032.828224,93.49323327
1032.828224,93.38887551
1032.828224,93.28451774
1032.828224,93.18015998
1032.828224,93.07580222
1032.828224,92.97144446
1032.828224,92.86708669
1032.828224,92.76272893
1032.828224,92.65837117
1032.828224,92.5540134
1032.828224,92.44965564
1032.828224,92.34529788
1032.828224,92.24094012
1032.828224,92.13658235
1032.828224,92.03222459
1032.828224,91.92786683
1032.828224,91.82350906
1032.828224,91.7191513
1032.828224,91.61479354
1032.828224,91.51043578
1036.994731,93.59759103
1036.994731,93.49323327
1036.994731,93.38887551
1036.994731,93.28451774
1036.994731,93.18015998
1036.994731,93.07580222
1036.994731,92.97144446
1036.994731,92.86708669
1036.994731,92.76272893
1036.994731,92.65837117
1036.994731,92.5540134
1036.994731,92.44965564
1036.994731,92.34529788
1036.994731,92.24094012
1036.994731,92.13658235
1036.994731,92.03222459
1036.994731,91.92786683
1036.994731,91.82350906
1036.994731,91.7191513
1036.994731,91.61479354
1036.994731,91.51043578
1041.161238,93.59759103
1041.161238,93.49323327
1041.161238,93.38887551
1041.161238,93.28451774
1041.161238,93.18015998
1041.161238,93.07580222
1041.161238,92.97144446
1041.161238,92.86708669
1041.161238,92.76272893
1041.161238,92.65837117
1041.161238,92.5540134
1041.161238,92.44965564
1041.161238,92.34529788
1041.161238,92.24094012
1041.161238,92.13658235
1041.161238,92.03222459
1041.161238,91.92786683
1041.161238,91.82350906
1041.161238,91.7191513
1041.161238,91.61479354
1041.161238,91.51043578
1045.327744,93.59759103
1045.327744,93.49323327
1045.327744,93.38887551
1045.327744,93.28451774
1045.327744,93.18015998
1045.327744,93.07580222
1045.327744,92.97144446
1045.327744,92.86708669
1045.327744,92.76272893
1045.327744,92.65837117
1045.327744,92.5540134
1045.327744,92.44965564
1045.327744,92.34529788
1045.327744,92.24094012
1045.327744,92.13658235
1045.327744,92.03222459
1045.327744,91.92786683
1045.327744,91.82350906
1045.327744,91.7191513
1045.327744,91.61479354
1045.327744,91.51043578
1045.327744,91.40607801
1049.494251,93.49323327
1049.494251,93.38887551
1049.494251,93.28451774
1049.494251,93.18015998
1049.494251,93.07580222
1049.494251,92.97144446
1049.494251,92.86708669
1049.494251,92.76272893
1049.494251,92.65837117
1049.494251,92.5540134
1049.494251,92.44965564
1049.494251,92.34529788
1049.494251,92.24094012
1049.494251,92.13658235
1049.494251,92.03222459
1049.494251,91.92786683
1049.494251,91.82350906
1049.494251,91.7191513
1049.494251,91.61479354
1049.494251,91.51043578
1049.494251,91.40607801
1053.660758,93.38887551
1053.660758,93.28451774
1053.660758,93.18015998
1053.660758,93.07580222
1053.660758,92.97144446
1053.660758,92.86708669
1053.660758,92.76272893
1053.660758,92.65837117
